"exp","id","block","item","isold","condition1","rating","RT","excluding"
"JW2019_e1","JW2019_e1_21",1,"'airplane.bmp'",0,"Rhythmic",2,1891,"Include"
"JW2019_e1","JW2019_e1_21",1,"'sofa.bmp'",0,"Rhythmic",1,1710,"Include"
"JW2019_e1","JW2019_e1_21",1,"'knife.bmp'",0,"Rhythmic",1,1623,"Include"
"JW2019_e1","JW2019_e1_21",1,"'stapler.bmp'",0,"Rhythmic",2,1988,"Include"
"JW2019_e1","JW2019_e1_21",1,"'pants.bmp'",0,"Rhythmic",2,1700,"Include"
"JW2019_e1","JW2019_e1_21",1,"'garlic.bmp'",0,"Rhythmic",1,1592,"Include"
"JW2019_e1","JW2019_e1_21",1,"'dustpan.bmp'",0,"Rhythmic",2,1565,"Include"
"JW2019_e1","JW2019_e1_21",1,"'lipstick.bmp'",0,"Rhythmic",2,1891,"Include"
"JW2019_e1","JW2019_e1_21",1,"'wolf.bmp'",0,"Rhythmic",1,4622,"Include"
"JW2019_e1","JW2019_e1_21",1,"'guitar.bmp'",0,"Rhythmic",3,3315,"Include"
"JW2019_e1","JW2019_e1_21",1,"'peppermill.bmp'",0,"Rhythmic",3,2144,"Include"
"JW2019_e1","JW2019_e1_21",1,"'accordion.bmp'",0,"Rhythmic",1,1449,"Include"
"JW2019_e1","JW2019_e1_21",1,"'painttray.bmp'",0,"Rhythmic",2,1801,"Include"
"JW2019_e1","JW2019_e1_21",1,"'tie.bmp'",0,"Rhythmic",2,7381,"Include"
"JW2019_e1","JW2019_e1_21",1,"'tractor3.bmp'",0,"Rhythmic",2,4491,"Include"
"JW2019_e1","JW2019_e1_21",1,"'walkman.bmp'",0,"Rhythmic",2,2940,"Include"
"JW2019_e1","JW2019_e1_21",1,"'cow.bmp'",0,"Rhythmic",2,17261,"Include"
"JW2019_e1","JW2019_e1_21",1,"'folder2.bmp'",0,"Rhythmic",3,2981,"Include"
"JW2019_e1","JW2019_e1_21",1,"'laptop.bmp'",0,"Rhythmic",3,2496,"Include"
"JW2019_e1","JW2019_e1_21",1,"'ruler.bmp'",0,"Rhythmic",3,6256,"Include"
"JW2019_e1","JW2019_e1_21",1,"'boot.bmp'",0,"Rhythmic",2,2643,"Include"
"JW2019_e1","JW2019_e1_21",2,"'sheep.bmp'",1,"Arrythmic",6,2362,"Include"
"JW2019_e1","JW2019_e1_21",2,"'corkscrew3.bmp'",1,"Arrythmic",6,1222,"Include"
"JW2019_e1","JW2019_e1_21",2,"'envelop2.bmp'",1,"Arrythmic",6,1042,"Include"
"JW2019_e1","JW2019_e1_21",2,"'fishing.bmp'",1,"Arrythmic",6,1239,"Include"
"JW2019_e1","JW2019_e1_21",2,"'baseball.bmp'",1,"Arrythmic",6,2769,"Include"
"JW2019_e1","JW2019_e1_21",2,"'bucket.bmp'",1,"Arrythmic",6,1123,"Include"
"JW2019_e1","JW2019_e1_21",2,"'sock.bmp'",1,"Arrythmic",6,1001,"Include"
"JW2019_e1","JW2019_e1_21",2,"'can.bmp'",1,"Arrythmic",6,1443,"Include"
"JW2019_e1","JW2019_e1_21",2,"'cap.bmp'",1,"Arrythmic",6,978,"Include"
"JW2019_e1","JW2019_e1_21",2,"'armchair.bmp'",1,"Arrythmic",6,789,"Include"
"JW2019_e1","JW2019_e1_21",2,"'videocamera.bmp'",1,"Arrythmic",6,1080,"Include"
"JW2019_e1","JW2019_e1_21",2,"'viola.bmp'",1,"Arrythmic",6,856,"Include"
"JW2019_e1","JW2019_e1_21",2,"'squirrel.bmp'",1,"Arrythmic",6,1603,"Include"
"JW2019_e1","JW2019_e1_21",2,"'air_balloon.bmp'",1,"Arrythmic",6,1238,"Include"
"JW2019_e1","JW2019_e1_21",2,"'can_opener.bmp'",1,"Arrythmic",4,3492,"Include"
"JW2019_e1","JW2019_e1_21",2,"'avocado.bmp'",1,"Arrythmic",6,999,"Include"
"JW2019_e1","JW2019_e1_21",2,"'pingpong.bmp'",1,"Arrythmic",6,947,"Include"
"JW2019_e1","JW2019_e1_21",2,"'electric_guitar.bmp'",1,"Arrythmic",6,952,"Include"
"JW2019_e1","JW2019_e1_21",2,"'lighter.bmp'",1,"Arrythmic",6,995,"Include"
"JW2019_e1","JW2019_e1_21",2,"'clock.bmp'",1,"Arrythmic",4,1824,"Include"
"JW2019_e1","JW2019_e1_21",2,"'computer.bmp'",1,"Arrythmic",6,1071,"Include"
"JW2019_e1","JW2019_e1_21",2,"'moped.bmp'",1,"Arrythmic",6,1527,"Include"
"JW2019_e1","JW2019_e1_21",2,"'jeans.bmp'",1,"Arrythmic",6,1107,"Include"
"JW2019_e1","JW2019_e1_21",2,"'camel.bmp'",1,"Arrythmic",6,1073,"Include"
"JW2019_e1","JW2019_e1_21",2,"'pencil.bmp'",1,"Arrythmic",6,1141,"Include"
"JW2019_e1","JW2019_e1_21",2,"'tape_measure.bmp'",1,"Arrythmic",6,1027,"Include"
"JW2019_e1","JW2019_e1_21",2,"'shorts.bmp'",1,"Arrythmic",6,1194,"Include"
"JW2019_e1","JW2019_e1_21",2,"'dinner_chair.bmp'",1,"Arrythmic",6,1107,"Include"
"JW2019_e1","JW2019_e1_21",2,"'toothbrush.bmp'",1,"Arrythmic",6,1841,"Include"
"JW2019_e1","JW2019_e1_21",2,"'vanilla.bmp'",1,"Arrythmic",6,2602,"Include"
"JW2019_e1","JW2019_e1_21",2,"'wardrobe.bmp'",1,"Arrythmic",6,740,"Include"
"JW2019_e1","JW2019_e1_21",2,"'tomato.bmp'",1,"Arrythmic",5,4501,"Include"
"JW2019_e1","JW2019_e1_21",2,"'oboe.bmp'",1,"Arrythmic",6,2585,"Include"
"JW2019_e1","JW2019_e1_21",2,"'deer.bmp'",1,"Arrythmic",6,3313,"Include"
"JW2019_e1","JW2019_e1_21",2,"'icecubetray.bmp'",1,"Arrythmic",5,1955,"Include"
"JW2019_e1","JW2019_e1_21",2,"'donkey.bmp'",0,"Arrythmic",6,2547,"Include"
"JW2019_e1","JW2019_e1_21",2,"'fox.bmp'",0,"Arrythmic",5,22184,"Include"
"JW2019_e1","JW2019_e1_21",2,"'safetypin.bmp'",0,"Arrythmic",5,1236,"Include"
"JW2019_e1","JW2019_e1_21",2,"'folder.bmp'",0,"Arrythmic",5,4526,"Include"
"JW2019_e1","JW2019_e1_21",2,"'gloves.bmp'",0,"Arrythmic",4,7411,"Include"
"JW2019_e1","JW2019_e1_21",2,"'truck.bmp'",0,"Arrythmic",6,1917,"Include"
"JW2019_e1","JW2019_e1_21",2,"'stapleremover.bmp'",0,"Arrythmic",4,13461,"Include"
"JW2019_e1","JW2019_e1_21",2,"'binoculars.bmp'",0,"Arrythmic",5,1736,"Include"
"JW2019_e1","JW2019_e1_21",2,"'knife2.bmp'",0,"Arrythmic",5,5367,"Include"
"JW2019_e1","JW2019_e1_21",2,"'tuba.bmp'",0,"Arrythmic",5,1921,"Include"
"JW2019_e1","JW2019_e1_21",2,"'armchair2.bmp'",0,"Arrythmic",5,1225,"Include"
"JW2019_e1","JW2019_e1_21",2,"'paintroller.bmp'",0,"Arrythmic",4,3146,"Include"
"JW2019_e1","JW2019_e1_21",2,"'train.bmp'",1,"Arrythmic",2,7285,"Include"
"JW2019_e1","JW2019_e1_21",2,"'hose.bmp'",1,"Arrythmic",3,1892,"Include"
"JW2019_e1","JW2019_e1_21",2,"'lamp.bmp'",1,"Arrythmic",3,4857,"Include"
"JW2019_e1","JW2019_e1_21",2,"'lettuce.bmp'",1,"Arrythmic",3,6317,"Include"
"JW2019_e1","JW2019_e1_21",2,"'wineglass.bmp'",1,"Arrythmic",2,1699,"Include"
"JW2019_e1","JW2019_e1_21",2,"'chimes.bmp'",0,"Arrythmic",1,1602,"Include"
"JW2019_e1","JW2019_e1_21",2,"'chest.bmp'",0,"Arrythmic",2,1563,"Include"
"JW2019_e1","JW2019_e1_21",2,"'kleenexbox.bmp'",0,"Arrythmic",3,4033,"Include"
"JW2019_e1","JW2019_e1_21",2,"'weighing_scales.bmp'",0,"Arrythmic",3,1524,"Include"
"JW2019_e1","JW2019_e1_21",2,"'egg.bmp'",0,"Arrythmic",2,2426,"Include"
"JW2019_e1","JW2019_e1_21",2,"'vacuum_cleaner.bmp'",0,"Arrythmic",3,5693,"Include"
"JW2019_e1","JW2019_e1_21",2,"'slipper.bmp'",0,"Arrythmic",3,2768,"Include"
"JW2019_e1","JW2019_e1_21",2,"'roller.bmp'",0,"Arrythmic",2,1877,"Include"
"JW2019_e1","JW2019_e1_21",2,"'giftbag.bmp'",0,"Arrythmic",3,1836,"Include"
"JW2019_e1","JW2019_e1_21",2,"'iceskate.bmp'",0,"Arrythmic",2,1712,"Include"
"JW2019_e1","JW2019_e1_21",2,"'case2.bmp'",0,"Arrythmic",2,1508,"Include"
"JW2019_e1","JW2019_e1_21",2,"'harp.bmp'",0,"Arrythmic",2,1411,"Include"
"JW2019_e1","JW2019_e1_21",2,"'electricrazor.bmp'",0,"Arrythmic",2,1080,"Include"
"JW2019_e1","JW2019_e1_21",2,"'printer.bmp'",0,"Arrythmic",2,1323,"Include"
"JW2019_e1","JW2019_e1_21",2,"'cone.bmp'",0,"Arrythmic",3,1497,"Include"
"JW2019_e1","JW2019_e1_21",2,"'sealion.bmp'",0,"Arrythmic",1,1714,"Include"
"JW2019_e1","JW2019_e1_21",2,"'chessboard.bmp'",0,"Arrythmic",1,1220,"Include"
"JW2019_e1","JW2019_e1_21",2,"'mars.bmp'",0,"Arrythmic",3,5704,"Include"
"JW2019_e1","JW2019_e1_21",2,"'bowl2.bmp'",0,"Arrythmic",2,1774,"Include"
"JW2019_e1","JW2019_e1_21",2,"'door.bmp'",0,"Arrythmic",3,2352,"Include"
"JW2019_e1","JW2019_e1_21",2,"'scooter.bmp'",0,"Arrythmic",3,2085,"Include"
"JW2019_e1","JW2019_e1_21",2,"'jug.bmp'",0,"Arrythmic",3,1986,"Include"
"JW2019_e1","JW2019_e1_21",2,"'banana.bmp'",0,"Arrythmic",2,3381,"Include"
"JW2019_e1","JW2019_e1_21",2,"'hanger.bmp'",0,"Arrythmic",2,5100,"Include"
"JW2019_e1","JW2019_e1_21",2,"'cement_mixer.bmp'",0,"Arrythmic",2,379,"Include"
"JW2019_e1","JW2019_e1_21",2,"'lime.bmp'",0,"Arrythmic",2,1966,"Include"
"JW2019_e1","JW2019_e1_21",2,"'rhino.bmp'",0,"Arrythmic",1,3008,"Include"
"JW2019_e1","JW2019_e1_21",2,"'airplane2.bmp'",0,"Arrythmic",2,7646,"Include"
"JW2019_e1","JW2019_e1_21",3,"'soap.bmp'",1,"Rhythmic",6,2628,"Include"
"JW2019_e1","JW2019_e1_21",3,"'highlighter.bmp'",1,"Rhythmic",6,1220,"Include"
"JW2019_e1","JW2019_e1_21",3,"'blackberry.bmp'",1,"Rhythmic",6,1322,"Include"
"JW2019_e1","JW2019_e1_21",3,"'thread.bmp'",1,"Rhythmic",6,923,"Include"
"JW2019_e1","JW2019_e1_21",3,"'xylophone.bmp'",1,"Rhythmic",6,1077,"Include"
"JW2019_e1","JW2019_e1_21",3,"'branch.bmp'",1,"Rhythmic",6,758,"Include"
"JW2019_e1","JW2019_e1_21",3,"'dresser.bmp'",1,"Rhythmic",6,1002,"Include"
"JW2019_e1","JW2019_e1_21",3,"'CD.bmp'",1,"Rhythmic",6,1035,"Include"
"JW2019_e1","JW2019_e1_21",3,"'heel.bmp'",1,"Rhythmic",6,691,"Include"
"JW2019_e1","JW2019_e1_21",3,"'icecream.bmp'",1,"Rhythmic",6,880,"Include"
"JW2019_e1","JW2019_e1_21",3,"'eagle.bmp'",1,"Rhythmic",6,748,"Include"
"JW2019_e1","JW2019_e1_21",3,"'rabbit.bmp'",1,"Rhythmic",6,737,"Include"
"JW2019_e1","JW2019_e1_21",3,"'cardboardbox.bmp'",1,"Rhythmic",5,1410,"Include"
"JW2019_e1","JW2019_e1_21",3,"'stickynotes.bmp'",1,"Rhythmic",6,1602,"Include"
"JW2019_e1","JW2019_e1_21",3,"'drawers.bmp'",1,"Rhythmic",6,918,"Include"
"JW2019_e1","JW2019_e1_21",3,"'soapdispenser.bmp'",1,"Rhythmic",6,1858,"Include"
"JW2019_e1","JW2019_e1_21",3,"'screw.bmp'",1,"Rhythmic",6,806,"Include"
"JW2019_e1","JW2019_e1_21",3,"'coffeepot.bmp'",1,"Rhythmic",4,2352,"Include"
"JW2019_e1","JW2019_e1_21",3,"'sport_car.bmp'",1,"Rhythmic",6,1021,"Include"
"JW2019_e1","JW2019_e1_21",3,"'rolling_pin.bmp'",1,"Rhythmic",4,4695,"Include"
"JW2019_e1","JW2019_e1_21",3,"'drum2.bmp'",1,"Rhythmic",5,2676,"Include"
"JW2019_e1","JW2019_e1_21",3,"'coconut.bmp'",1,"Rhythmic",5,1312,"Include"
"JW2019_e1","JW2019_e1_21",3,"'radio.bmp'",1,"Rhythmic",6,1110,"Include"
"JW2019_e1","JW2019_e1_21",3,"'sock2.bmp'",1,"Rhythmic",5,2410,"Include"
"JW2019_e1","JW2019_e1_21",3,"'banjo.bmp'",1,"Rhythmic",6,1253,"Include"
"JW2019_e1","JW2019_e1_21",3,"'book.bmp'",1,"Rhythmic",4,1446,"Include"
"JW2019_e1","JW2019_e1_21",3,"'pig.bmp'",1,"Rhythmic",6,1279,"Include"
"JW2019_e1","JW2019_e1_21",3,"'lollipop.bmp'",1,"Rhythmic",6,916,"Include"
"JW2019_e1","JW2019_e1_21",3,"'tractor.bmp'",1,"Rhythmic",6,1713,"Include"
"JW2019_e1","JW2019_e1_21",3,"'pliers.bmp'",1,"Rhythmic",6,1315,"Include"
"JW2019_e1","JW2019_e1_21",3,"'stool2.bmp'",1,"Rhythmic",5,1143,"Include"
"JW2019_e1","JW2019_e1_21",3,"'snowpeas.bmp'",1,"Rhythmic",5,1022,"Include"
"JW2019_e1","JW2019_e1_21",3,"'hairclipper.bmp'",1,"Rhythmic",4,1860,"Include"
"JW2019_e1","JW2019_e1_21",3,"'hat.bmp'",1,"Rhythmic",5,1423,"Include"
"JW2019_e1","JW2019_e1_21",3,"'grater.bmp'",1,"Rhythmic",5,1403,"Include"
"JW2019_e1","JW2019_e1_21",3,"'shorts2.bmp'",1,"Rhythmic",6,1377,"Include"
"JW2019_e1","JW2019_e1_21",3,"'tv.bmp'",1,"Rhythmic",6,988,"Include"
"JW2019_e1","JW2019_e1_21",3,"'elephant.bmp'",1,"Rhythmic",6,1439,"Include"
"JW2019_e1","JW2019_e1_21",3,"'trombone.bmp'",0,"Rhythmic",5,8479,"Include"
"JW2019_e1","JW2019_e1_21",3,"'bench.bmp'",0,"Rhythmic",5,1205,"Include"
"JW2019_e1","JW2019_e1_21",3,"'flute.bmp'",0,"Rhythmic",4,2298,"Include"
"JW2019_e1","JW2019_e1_21",3,"'dresser2.bmp'",0,"Rhythmic",5,1281,"Include"
"JW2019_e1","JW2019_e1_21",3,"'helicopter.bmp'",0,"Rhythmic",5,1311,"Include"
"JW2019_e1","JW2019_e1_21",3,"'table.bmp'",0,"Rhythmic",4,7015,"Include"
"JW2019_e1","JW2019_e1_21",3,"'bicycle.bmp'",0,"Rhythmic",4,2348,"Include"
"JW2019_e1","JW2019_e1_21",3,"'bread.bmp'",0,"Rhythmic",5,3055,"Include"
"JW2019_e1","JW2019_e1_21",3,"'foodprocessor.bmp'",1,"Rhythmic",2,4364,"Include"
"JW2019_e1","JW2019_e1_21",3,"'wateringcan.bmp'",1,"Rhythmic",2,2491,"Include"
"JW2019_e1","JW2019_e1_21",3,"'carpet.bmp'",0,"Rhythmic",2,2888,"Include"
"JW2019_e1","JW2019_e1_21",3,"'hikingshoe.bmp'",0,"Rhythmic",2,2566,"Include"
"JW2019_e1","JW2019_e1_21",3,"'brush4.bmp'",0,"Rhythmic",2,1195,"Include"
"JW2019_e1","JW2019_e1_21",3,"'toaster.bmp'",0,"Rhythmic",2,1124,"Include"
"JW2019_e1","JW2019_e1_21",3,"'bell.bmp'",0,"Rhythmic",2,2559,"Include"
"JW2019_e1","JW2019_e1_21",3,"'cherries.bmp'",0,"Rhythmic",2,998,"Include"
"JW2019_e1","JW2019_e1_21",3,"'hairdryer.bmp'",0,"Rhythmic",2,1278,"Include"
"JW2019_e1","JW2019_e1_21",3,"'handbag.bmp'",0,"Rhythmic",2,1022,"Include"
"JW2019_e1","JW2019_e1_21",3,"'panda.bmp'",0,"Rhythmic",1,1875,"Include"
"JW2019_e1","JW2019_e1_21",3,"'brush.bmp'",0,"Rhythmic",2,3282,"Include"
"JW2019_e1","JW2019_e1_21",3,"'toiletroll.bmp'",0,"Rhythmic",2,1833,"Include"
"JW2019_e1","JW2019_e1_21",3,"'nappy.bmp'",0,"Rhythmic",2,831,"Include"
"JW2019_e1","JW2019_e1_21",3,"'hedge_clippers.bmp'",0,"Rhythmic",2,1354,"Include"
"JW2019_e1","JW2019_e1_21",3,"'paintcan.bmp'",0,"Rhythmic",2,1511,"Include"
"JW2019_e1","JW2019_e1_21",3,"'plate2.bmp'",0,"Rhythmic",1,1995,"Include"
"JW2019_e1","JW2019_e1_21",3,"'shirt.bmp'",0,"Rhythmic",2,1275,"Include"
"JW2019_e1","JW2019_e1_21",3,"'toiletpaper.bmp'",0,"Rhythmic",2,4528,"Include"
"JW2019_e1","JW2019_e1_21",3,"'penguin.bmp'",0,"Rhythmic",1,3761,"Include"
"JW2019_e1","JW2019_e1_21",3,"'piano.bmp'",0,"Rhythmic",2,2679,"Include"
"JW2019_e1","JW2019_e1_21",3,"'iron.bmp'",0,"Rhythmic",2,2321,"Include"
"JW2019_e1","JW2019_e1_21",3,"'garlicpress.bmp'",0,"Rhythmic",2,1500,"Include"
"JW2019_e1","JW2019_e1_21",3,"'blueberry.bmp'",0,"Rhythmic",2,2908,"Include"
"JW2019_e1","JW2019_e1_21",3,"'radish.bmp'",0,"Rhythmic",3,2149,"Include"
"JW2019_e1","JW2019_e1_21",3,"'ottoman.bmp'",0,"Rhythmic",3,6128,"Include"
"JW2019_e1","JW2019_e1_21",3,"'wirecutter.bmp'",0,"Rhythmic",2,4861,"Include"
"JW2019_e1","JW2019_e1_21",3,"'frog.bmp'",0,"Rhythmic",1,1945,"Include"
"JW2019_e1","JW2019_e1_21",3,"'spraybottle.bmp'",0,"Rhythmic",2,1507,"Include"
"JW2019_e1","JW2019_e1_21",3,"'speedboat.bmp'",0,"Rhythmic",2,2763,"Include"
"JW2019_e1","JW2019_e1_21",3,"'colander.bmp'",0,"Rhythmic",2,5575,"Include"
"JW2019_e1","JW2019_e1_21",3,"'giraffe.bmp'",0,"Rhythmic",1,6656,"Include"
"JW2019_e1","JW2019_e1_21",3,"'calculator2.bmp'",0,"Rhythmic",2,2100,"Include"
"JW2019_e1","JW2019_e1_21",3,"'lock.bmp'",0,"Rhythmic",2,1889,"Include"
"JW2019_e1","JW2019_e1_21",4,"'bus.bmp'",1,"Arrythmic",6,1112,"Include"
"JW2019_e1","JW2019_e1_21",4,"'nailclippers.bmp'",1,"Arrythmic",6,1397,"Include"
"JW2019_e1","JW2019_e1_21",4,"'blender.bmp'",1,"Arrythmic",5,1193,"Include"
"JW2019_e1","JW2019_e1_21",4,"'lightbulb.bmp'",1,"Arrythmic",6,842,"Include"
"JW2019_e1","JW2019_e1_21",4,"'carkeys.bmp'",1,"Arrythmic",5,1574,"Include"
"JW2019_e1","JW2019_e1_21",4,"'dandelion.bmp'",1,"Arrythmic",5,3386,"Include"
"JW2019_e1","JW2019_e1_21",4,"'fan.bmp'",1,"Arrythmic",6,1697,"Include"
"JW2019_e1","JW2019_e1_21",4,"'owl.bmp'",1,"Arrythmic",6,1425,"Include"
"JW2019_e1","JW2019_e1_21",4,"'tongs.bmp'",1,"Arrythmic",4,2801,"Include"
"JW2019_e1","JW2019_e1_21",4,"'bun.bmp'",1,"Arrythmic",6,2547,"Include"
"JW2019_e1","JW2019_e1_21",4,"'sewingmachine.bmp'",1,"Arrythmic",6,1002,"Include"
"JW2019_e1","JW2019_e1_21",4,"'sandal.bmp'",1,"Arrythmic",4,4509,"Include"
"JW2019_e1","JW2019_e1_21",4,"'footstool.bmp'",1,"Arrythmic",5,1279,"Include"
"JW2019_e1","JW2019_e1_21",4,"'chair.bmp'",1,"Arrythmic",4,1792,"Include"
"JW2019_e1","JW2019_e1_21",4,"'celery.bmp'",1,"Arrythmic",5,2476,"Include"
"JW2019_e1","JW2019_e1_21",4,"'hairclip.bmp'",1,"Arrythmic",5,990,"Include"
"JW2019_e1","JW2019_e1_21",4,"'saw.bmp'",1,"Arrythmic",6,1008,"Include"
"JW2019_e1","JW2019_e1_21",4,"'calculator.bmp'",1,"Arrythmic",6,928,"Include"
"JW2019_e1","JW2019_e1_21",4,"'recliner.bmp'",1,"Arrythmic",6,3697,"Include"
"JW2019_e1","JW2019_e1_21",4,"'goat.bmp'",1,"Arrythmic",5,15886,"Include"
"JW2019_e1","JW2019_e1_21",4,"'telephone.bmp'",1,"Arrythmic",4,5762,"Include"
"JW2019_e1","JW2019_e1_21",4,"'lever.bmp'",1,"Arrythmic",6,1796,"Include"
"JW2019_e1","JW2019_e1_21",4,"'jacket.bmp'",1,"Arrythmic",6,1465,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pitchfork.bmp'",1,"Arrythmic",6,1227,"Include"
"JW2019_e1","JW2019_e1_21",4,"'koala.bmp'",1,"Arrythmic",6,1216,"Include"
"JW2019_e1","JW2019_e1_21",4,"'xylophone2.bmp'",1,"Arrythmic",5,1620,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pineapple.bmp'",1,"Arrythmic",6,1086,"Include"
"JW2019_e1","JW2019_e1_21",4,"'mouse.bmp'",1,"Arrythmic",6,1205,"Include"
"JW2019_e1","JW2019_e1_21",4,"'babyseat.bmp'",1,"Arrythmic",6,1437,"Include"
"JW2019_e1","JW2019_e1_21",4,"'saxophone.bmp'",1,"Arrythmic",6,958,"Include"
"JW2019_e1","JW2019_e1_21",4,"'broccoli.bmp'",1,"Arrythmic",4,4356,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cello.bmp'",1,"Arrythmic",6,1688,"Include"
"JW2019_e1","JW2019_e1_21",4,"'coat.bmp'",1,"Arrythmic",6,1306,"Include"
"JW2019_e1","JW2019_e1_21",4,"'measuringtape.bmp'",1,"Arrythmic",4,2198,"Include"
"JW2019_e1","JW2019_e1_21",4,"'wrench.bmp'",0,"Arrythmic",4,4954,"Include"
"JW2019_e1","JW2019_e1_21",4,"'chair2.bmp'",0,"Arrythmic",5,1445,"Include"
"JW2019_e1","JW2019_e1_21",4,"'clock2.bmp'",0,"Arrythmic",5,3151,"Include"
"JW2019_e1","JW2019_e1_21",4,"'vinyl.bmp'",0,"Arrythmic",4,2731,"Include"
"JW2019_e1","JW2019_e1_21",4,"'potato.bmp'",0,"Arrythmic",4,8687,"Include"
"JW2019_e1","JW2019_e1_21",4,"'stool.bmp'",0,"Arrythmic",5,1322,"Include"
"JW2019_e1","JW2019_e1_21",4,"'bowtie.bmp'",0,"Arrythmic",5,4758,"Include"
"JW2019_e1","JW2019_e1_21",4,"'box.bmp'",0,"Arrythmic",4,2719,"Include"
"JW2019_e1","JW2019_e1_21",4,"'paintbrush.bmp'",0,"Arrythmic",5,1541,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pen.bmp'",0,"Arrythmic",4,2310,"Include"
"JW2019_e1","JW2019_e1_21",4,"'spatula.bmp'",1,"Arrythmic",2,1508,"Include"
"JW2019_e1","JW2019_e1_21",4,"'toytank.bmp'",1,"Arrythmic",1,1231,"Include"
"JW2019_e1","JW2019_e1_21",4,"'carriage.bmp'",1,"Arrythmic",2,3561,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cup.bmp'",1,"Arrythmic",3,1710,"Include"
"JW2019_e1","JW2019_e1_21",4,"'screwdriver.bmp'",1,"Arrythmic",3,2703,"Include"
"JW2019_e1","JW2019_e1_21",4,"'jar.bmp'",1,"Arrythmic",2,2917,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cheese.bmp'",0,"Arrythmic",1,2267,"Include"
"JW2019_e1","JW2019_e1_21",4,"'shoe.bmp'",0,"Arrythmic",2,1026,"Include"
"JW2019_e1","JW2019_e1_21",4,"'strainer.bmp'",0,"Arrythmic",2,1572,"Include"
"JW2019_e1","JW2019_e1_21",4,"'speaker.bmp'",0,"Arrythmic",2,1006,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cup2.bmp'",0,"Arrythmic",2,1120,"Include"
"JW2019_e1","JW2019_e1_21",4,"'wash.bmp'",0,"Arrythmic",2,1007,"Include"
"JW2019_e1","JW2019_e1_21",4,"'jumper.bmp'",0,"Arrythmic",2,1054,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cauliflower.bmp'",0,"Arrythmic",3,3042,"Include"
"JW2019_e1","JW2019_e1_21",4,"'lorry.bmp'",0,"Arrythmic",1,1322,"Include"
"JW2019_e1","JW2019_e1_21",4,"'ridinghelmet.bmp'",0,"Arrythmic",2,1248,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pictureframe.bmp'",0,"Arrythmic",2,994,"Include"
"JW2019_e1","JW2019_e1_21",4,"'horse.bmp'",0,"Arrythmic",1,2288,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pencilsharpener.bmp'",0,"Arrythmic",3,4186,"Include"
"JW2019_e1","JW2019_e1_21",4,"'candle.bmp'",0,"Arrythmic",3,4764,"Include"
"JW2019_e1","JW2019_e1_21",4,"'monkey.bmp'",0,"Arrythmic",1,2906,"Include"
"JW2019_e1","JW2019_e1_21",4,"'beanbag.bmp'",0,"Arrythmic",2,1504,"Include"
"JW2019_e1","JW2019_e1_21",4,"'motorcycle.bmp'",0,"Arrythmic",3,2390,"Include"
"JW2019_e1","JW2019_e1_21",4,"'lion.bmp'",0,"Arrythmic",2,5681,"Include"
"JW2019_e1","JW2019_e1_21",4,"'magnifingglass.bmp'",0,"Arrythmic",3,2210,"Include"
"JW2019_e1","JW2019_e1_21",4,"'triangle.bmp'",0,"Arrythmic",2,3757,"Include"
"JW2019_e1","JW2019_e1_21",4,"'kangaroo.bmp'",0,"Arrythmic",1,4139,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cymbals.bmp'",0,"Arrythmic",2,1366,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cake3.bmp'",0,"Arrythmic",3,3966,"Include"
"JW2019_e1","JW2019_e1_21",4,"'pear.bmp'",0,"Arrythmic",3,1280,"Include"
"JW2019_e1","JW2019_e1_21",4,"'fork.bmp'",0,"Arrythmic",2,4524,"Include"
"JW2019_e1","JW2019_e1_21",4,"'table2.bmp'",0,"Arrythmic",2,1559,"Include"
"JW2019_e1","JW2019_e1_21",4,"'studiolight.bmp'",0,"Arrythmic",2,1012,"Include"
"JW2019_e1","JW2019_e1_21",4,"'boat.bmp'",0,"Arrythmic",1,5690,"Include"
"JW2019_e1","JW2019_e1_21",4,"'cellphone.bmp'",0,"Arrythmic",3,1961,"Include"
"JW2019_e1","JW2019_e1_21",4,"'spoon.bmp'",0,"Arrythmic",2,1605,"Include"
"JW2019_e1","JW2019_e1_21",5,"'jet.bmp'",1,"Rhythmic",6,2088,"Include"
"JW2019_e1","JW2019_e1_21",5,"'badger.bmp'",1,"Rhythmic",6,1577,"Include"
"JW2019_e1","JW2019_e1_21",5,"'bandaid2.bmp'",1,"Rhythmic",6,1155,"Include"
"JW2019_e1","JW2019_e1_21",5,"'bookcase.bmp'",1,"Rhythmic",4,2000,"Include"
"JW2019_e1","JW2019_e1_21",5,"'cricketbat.bmp'",1,"Rhythmic",6,1075,"Include"
"JW2019_e1","JW2019_e1_21",5,"'apple2.bmp'",1,"Rhythmic",4,4410,"Include"
